id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,created_at,full_text,retweet_count,favorite_count,source,expanded_urls,rating_numerator,rating_denominator,dog_name,dog_stage
669753178989142016,https://pbs.twimg.com/media/CUtw9SAVEAAtFUN.jpg,1,pembroke,0.8584940000000001,True,hamster,0.0263188,False,shetland sheepdog,0.0224052,True,2015-11-26 05:42:55+00:00,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,340,706,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/669753178989142016/photo/1,10,10,Chester,Unknown
669923323644657664,https://pbs.twimg.com/media/CUwLtPeU8AAfAb2.jpg,1,car mirror,0.343063,False,seat belt,0.110289,False,wing,0.0801485,False,2015-11-26 16:59:01+00:00,This is a spotted Lipitor Rumpelstiltskin named Alphred. He can't wait for the Turkey. 10/10 would pet really well https://t.co/6GUGO7azNX,50,202,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/669923323644657664/photo/1,10,10,a,Unknown
669926384437997569,https://pbs.twimg.com/media/CUwOfnDWcAIXryP.jpg,1,pomeranian,0.984231,True,keeshond,0.0102311,True,papillon,0.00221897,True,2015-11-26 17:11:11+00:00,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9RYY2NtHDw,81,338,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/669926384437997569/photo/1,12,10,None,Unknown
669942763794931712,https://pbs.twimg.com/media/CUwdYL5UsAAP0XX.jpg,1,vizsla,0.743216,True,redbone,0.217282,True,rhodesian ridgeback,0.0284735,True,2015-11-26 18:16:16+00:00,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,131,444,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/669942763794931712/photo/1,11,10,Andru,Unknown
669970042633789440,https://pbs.twimg.com/media/CUw2MV4XIAAHLO_.jpg,1,miniature pinscher,0.734744,True,rottweiler,0.131066,True,doberman,0.0815094,True,2015-11-26 20:04:40+00:00,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,43,271,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/669970042633789440/photo/1,10,10,Julio,Unknown
669972011175813120,https://pbs.twimg.com/media/CUw3_QiUEAA8cT9.jpg,1,teddy,0.953071,False,koala,0.00702672,False,fur coat,0.00536817,False,2015-11-26 20:12:29+00:00,Here we see really big dog cuddling smaller dog. Very touching. True friendship. 10/10s would pet both at once https://t.co/A6XnvxHiUQ,133,393,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/669972011175813120/photo/1,10,10,None,Unknown
669993076832759809,https://pbs.twimg.com/media/CUxLJO8U8AAu6Zu.jpg,1,piggy bank,0.17632,False,hair spray,0.097487,False,toy poodle,0.0865016,True,2015-11-26 21:36:12+00:00,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers https://t.co/kR1fqy4NKK,70,283,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/669993076832759809/photo/1,9,10,Zoey,pupper
670003130994700288,https://pbs.twimg.com/media/CUxUSuaW4AAdQzv.jpg,1,beagle,0.375313,True,saint bernard,0.1749109999999999,True,english foxhound,0.115888,True,2015-11-26 22:16:09+00:00,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,77,295,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670003130994700288/photo/1,10,10,Raphael,Unknown
670037189829525505,https://pbs.twimg.com/media/CUxzQ-nWIAAgJUm.jpg,1,pot,0.273767,False,tray,0.0928884,False,doormat,0.0507279,False,2015-11-27 00:31:29+00:00,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable https://t.co/rOTOteKx4q,240,527,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670037189829525505/photo/1,5,10,None,Unknown
670040295598354432,https://pbs.twimg.com/media/CUx2F6lVEAAvFev.jpg,1,web site,0.901552,False,borzoi,0.0266596,True,chihuahua,0.0124376,True,2015-11-27 00:43:49+00:00,😂😂😂 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK,96,657,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670040295598354432/photo/1,10,10,None,Unknown
670046952931721218,https://pbs.twimg.com/media/CUx8JSEXIAU6zPp.jpg,1,blenheim spaniel,0.998335,True,beagle,0.000647289,True,brittany spaniel,0.000391866,True,2015-11-27 01:10:17+00:00,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU,151,575,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670046952931721218/photo/1,11,10,Ben,Unknown
670055038660800512,https://pbs.twimg.com/media/CUyDgChWUAAmNSI.jpg,1,snail,0.563631,False,slug,0.296649,False,bolete,0.0318392,False,2015-11-27 01:42:24+00:00,This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 https://t.co/0gY6XTOpn3,279,592,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670055038660800512/photo/1,3,10,Tommy,Unknown
670061506722140161,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,1,italian greyhound,0.329339,True,american staffordshire terrier,0.305294,True,whippet,0.111686,True,2015-11-27 02:08:07+00:00,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn",289,664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670061506722140161/photo/1,11,10,Liam,Unknown
670069087419133954,https://pbs.twimg.com/media/CUyQRzHWoAAhF1D.jpg,1,boathouse,0.3138289999999999,False,birdhouse,0.1383309999999999,False,ashcan,0.0456732,False,2015-11-27 02:38:14+00:00,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog https://t.co/pzrvc7wKGd,205,550,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670069087419133954/photo/1,5,10,Randall,Unknown
670073503555706880,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,1,malamute,0.6018859999999999,True,siberian husky,0.340106,True,eskimo dog,0.0500413,True,2015-11-27 02:55:47+00:00,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,677,1384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670073503555706880/photo/1,10,10,Winston,Unknown
670079681849372674,https://pbs.twimg.com/media/CUyZ6mVW4AI8YWZ.jpg,1,mud turtle,0.157477,False,terrapin,0.131846,False,box turtle,0.0606781999999999,False,2015-11-27 03:20:20+00:00,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 https://t.co/Qvj4JZGdQD,1055,1953,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670079681849372674/photo/1,10,10,Fabio,Unknown
670086499208155136,https://pbs.twimg.com/media/CUygHhFXAAAwNXv.jpg,1,german short-haired pointer,0.273492,True,staffordshire bullterrier,0.132944,True,bluetick,0.1245619999999999,True,2015-11-27 03:47:25+00:00,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f",217,620,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670086499208155136/photo/1,10,10,None,Unknown
670093938074779648,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,1,toy poodle,0.383346,True,miniature poodle,0.153678,True,chow,0.138543,True,2015-11-27 04:16:59+00:00,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,276,907,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670093938074779648/photo/1,9,10,Wally,Unknown
670290420111441920,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,1,chihuahua,0.368876,True,pomeranian,0.282102,True,papillon,0.178795,True,2015-11-27 17:17:44+00:00,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,249,622,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670290420111441920/photo/1,11,10,Sandra,Unknown
670303360680108032,https://pbs.twimg.com/media/CU1lWFaVAAAl0HG.jpg,1,shetland sheepdog,0.380278,True,cardigan,0.342806,True,guinea pig,0.156249,False,2015-11-27 18:09:09+00:00,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,107,382,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670303360680108032/photo/1,9,10,a,Unknown
670319130621435904,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,1,irish terrier,0.2548559999999999,True,briard,0.2277159999999999,True,soft-coated wheaten terrier,0.223263,True,2015-11-27 19:11:49+00:00,"AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA",1065,3462,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670319130621435904/photo/1,11,10,None,Unknown
670338931251150849,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,1,cairn,0.245033,True,west highland white terrier,0.137709,True,miniature schnauzer,0.0891725,True,2015-11-27 20:30:30+00:00,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY,96,373,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670338931251150849/photo/1,10,10,Butters,Unknown
670361874861563904,https://pbs.twimg.com/media/CU2akCQWsAIbaOV.jpg,1,platypus,0.974075,False,spotted salamander,0.0110676,False,bison,0.00389691,False,2015-11-27 22:01:40+00:00,This is a Rich Mahogany Seltzer named Cherokee. Just got destroyed by a snowball. Isn't very happy about it. 9/10 https://t.co/98ZBi6o4dj,55,288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670361874861563904/photo/1,9,10,a,Unknown
670374371102445568,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,1,english springer,0.974936,True,english setter,0.0116613,True,cocker spaniel,0.00268899,True,2015-11-27 22:51:19+00:00,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,236,668,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670374371102445568/photo/1,12,10,Daisy,Unknown
670385711116361728,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,1,whippet,0.178027,True,chesapeake bay retriever,0.105969,True,beagle,0.0787197,True,2015-11-27 23:36:23+00:00,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,173,489,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670385711116361728/photo/1,8,10,Larry,Unknown
670403879788544000,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,1,pug,0.8022229999999999,True,french bulldog,0.172557,True,bull mastiff,0.0071628,True,2015-11-28 00:48:35+00:00,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,128,375,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670403879788544000/photo/1,10,10,Nigel,Unknown
670408998013820928,https://pbs.twimg.com/media/CU3FbQgVAAACdCQ.jpg,1,ping-pong ball,0.999945,False,tennis ball,1.76343e-05,False,racket,1.47073e-05,False,2015-11-28 01:08:55+00:00,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,187,482,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670408998013820928/photo/1,10,10,Peanut,Unknown
670411370698022913,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,1,maltese dog,0.584397,True,miniature schnauzer,0.0642008,True,toy poodle,0.0608677,True,2015-11-28 01:18:21+00:00,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 https://t.co/1DJfHmfBQN,766,1790,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670411370698022913/photo/1,12,10,Scooter,Unknown
670417414769758208,https://pbs.twimg.com/media/CU3NE8EWUAEVdPD.jpg,1,sea urchin,0.4932569999999999,False,porcupine,0.4605649999999999,False,cardoon,0.00814587,False,2015-11-28 01:42:22+00:00,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho https://t.co/Dfv2YaHPMn,280,500,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670417414769758208/photo/1,6,10,None,Unknown
670420569653809152,https://pbs.twimg.com/media/CU3P82RWEAAIVrE.jpg,1,bow tie,0.268759,False,cardigan,0.1539569999999999,False,wig,0.0722949,False,2015-11-28 01:54:54+00:00,This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote https://t.co/Z5nqlfjYJi,265,538,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670420569653809152/photo/1,10,10,Damon,Unknown
670421925039075328,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,1,chihuahua,0.275793,True,corn,0.0735958,False,bolete,0.0549050999999999,False,2015-11-28 02:00:17+00:00,Meet Herb. 12/10 https://t.co/tLRyYvCci3,549,1140,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670421925039075328/photo/1,12,10,Herb,Unknown
670427002554466305,https://pbs.twimg.com/media/CU3VzVwWwAAAsst.jpg,1,seat belt,0.952258,False,toy terrier,0.0388716,True,beagle,0.00322644,True,2015-11-28 02:20:27+00:00,This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless. 9/10 still cute https://t.co/CtuJoLHiDo,141,462,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670427002554466305/photo/1,9,10,a,Unknown
670428280563085312,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,1,chow,0.335269,True,golden retriever,0.30585,True,tibetan mastiff,0.0633253,True,2015-11-28 02:25:32+00:00,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad,520,1228,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670428280563085312/photo/1,11,10,Willy,Unknown
670433248821026816,https://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,1,window shade,0.583427,False,giant schnauzer,0.0622148,True,window screen,0.039941,False,2015-11-28 02:45:17+00:00,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/PXnCdz8qzK,100,294,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670433248821026816/photo/1,10,10,Sam,Unknown
670434127938719744,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,1,jack-o'-lantern,0.91914,False,chesapeake bay retriever,0.027351,True,labrador retriever,0.0200809,True,2015-11-28 02:48:46+00:00,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj,560,1255,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670434127938719744/photo/1,11,10,Hank,Unknown
670435821946826752,https://pbs.twimg.com/media/CU3d0azWUAA38FD.jpg,1,sorrel,0.46037,False,basenji,0.135767,True,cardigan,0.0991743,True,2015-11-28 02:55:30+00:00,Two unbelievably athletic dogs here. Great form. Perfect execution. 10/10 for both https://t.co/sQuKwSKtDE,434,939,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670435821946826752/photo/1,10,10,None,Unknown
670442337873600512,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,1,sussex spaniel,0.403552,True,otterhound,0.256302,True,irish terrier,0.187315,True,2015-11-28 03:21:24+00:00,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,175,579,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670442337873600512/photo/1,11,10,Koda,Unknown
670444955656130560,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1,english springer,0.403698,True,brittany spaniel,0.347609,True,welsh springer spaniel,0.137186,True,2015-11-28 03:31:48+00:00,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,1738,6045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/670444955656130560/photo/1,10,10,Paull,Unknown
